"c","x","y","people","typePoint","point","words","frame","name","date","x2","y2","nx","ny"
0.815151,88.4467,128.59,1,"pose_keypoints",1,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",0,0,0,0
0.777216,56.2162,128.589,1,"pose_keypoints",2,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-32.2305,0.00100000000000477,-1.02912727085529,0.000754855785876383
0.72096,43.5356,197.954,1,"pose_keypoints",3,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-44.9111,-69.364,-1.43246588661169,-2.21380106041818
0.74343,27.9143,264.454,1,"pose_keypoints",4,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-60.5324,-135.864,-1.92976598857416,-4.33681091081736
0.787323,119.765,128.568,1,"pose_keypoints",5,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",31.3183,0.0219999999999914,1,0
0.756264,152.006,191.131,1,"pose_keypoints",6,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",63.5593,-62.541,2.03086579507281,-1.99837408312366
0.761913,150.044,178.402,1,"pose_keypoints",7,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",61.5973,-49.812,1.96793317594425,-1.59189018975713
0.513988,88.4929,248.793,1,"pose_keypoints",8,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",0.0461999999999989,-120.203,0.00417131287384925,-3.83811036259578
0.518531,66.9506,250.758,1,"pose_keypoints",9,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-21.4961,-122.168,-0.683635186405905,-3.90037007199941
0.514981,66.9511,332.868,1,"pose_keypoints",10,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-21.4956,-204.278,-0.681777505603789,-6.52216119313235
0,NA,NA,1,"pose_keypoints",11,"later_than",5,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
